postcode,postcode_space,postcode area,% of premises with 30<300Mbit/s download speed,% of premises with >=300Mbit/s download speed,% of premises with 0<2Mbit/s download speed,% of premises with 2<5Mbit/s download speed,% of premises with 5<10Mbit/s download speed,% of premises with 10<30Mbit/s download speed,SFBB availability (% premises),UFBB (100Mbit/s) availability (% premises),UFBB availability (% premises),% of premises unable to receive 2Mbit/s,% of premises unable to receive 5Mbit/s,% of premises unable to receive 10Mbit/s,% of premises unable to receive 30Mbit/s,Gigabit availability (% premises),% of premises below the USO,% of premises with NGA,% of premises able to receive decent broadband from FWA
AB546DH,AB54 6DH,AB,83.3,16.7,0.0,0.0,0.0,0.0,100.0,16.7,16.7,0.0,0.0,0.0,0.0,16.7,0.0,100.0,0.0
AB546DJ,AB54 6DJ,AB,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
AB546DL,AB54 6DL,AB,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
AB546DN,AB54 6DN,AB,50.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,100.0,0.0
AB546DP,AB54 6DP,AB,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
AB546DQ,AB54 6DQ,AB,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
AB546DR,AB54 6DR,AB,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
AB546DS,AB54 6DS,AB,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0
AB546DT,AB54 6DT,AB,0.0,0.0,0.0,33.3,0.0,66.7,0.0,0.0,0.0,0.0,33.3,33.3,100.0,0.0,33.3,66.7,0.0
AB546DU,AB54 6DU,AB,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
AB546DW,AB54 6DW,AB,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
AB546DY,AB54 6DY,AB,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0
AB546DZ,AB54 6DZ,AB,0.0,0.0,0.0,20.0,80.0,0.0,0.0,0.0,0.0,0.0,20.0,100.0,100.0,0.0,0.0,100.0,0.0
AB546EA,AB54 6EA,AB,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0
AB546EB,AB54 6EB,AB,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0
AB546ED,AB54 6ED,AB,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
AB546EE,AB54 6EE,AB,85.7,0.0,0.0,0.0,0.0,14.3,85.7,0.0,0.0,0.0,0.0,0.0,14.3,0.0,0.0,100.0,0.0
AB546EF,AB54 6EF,AB,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
AB546EH,AB54 6EH,AB,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
AB546EJ,AB54 6EJ,AB,16.7,50.0,0.0,0.0,0.0,33.3,66.7,50.0,50.0,0.0,0.0,0.0,33.3,50.0,0.0,100.0,0.0
AB546EL,AB54 6EL,AB,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
AB546EN,AB54 6EN,AB,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
AB546EP,AB54 6EP,AB,25.0,0.0,0.0,0.0,25.0,50.0,25.0,0.0,0.0,0.0,0.0,25.0,75.0,0.0,0.0,100.0,0.0
AB546EQ,AB54 6EQ,AB,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
AB546ER,AB54 6ER,AB,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
AB546ES,AB54 6ES,AB,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,40.0,0.0
AB546ET,AB54 6ET,AB,0.0,0.0,0.0,0.0,16.7,83.3,0.0,0.0,0.0,0.0,0.0,16.7,100.0,0.0,16.7,0.0,0.0
AB546EU,AB54 6EU,AB,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
AB546EW,AB54 6EW,AB,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
AB546EX,AB54 6EX,AB,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,50.0,100.0,0.0
AB546EY,AB54 6EY,AB,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,100.0,100.0,0.0
AB546EZ,AB54 6EZ,AB,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
AB546HA,AB54 6HA,AB,0.0,0.0,0.0,0.0,33.3,66.7,0.0,0.0,0.0,0.0,0.0,33.3,100.0,0.0,33.3,100.0,0.0
AB546HB,AB54 6HB,AB,16.7,0.0,0.0,0.0,16.7,66.7,16.7,0.0,0.0,0.0,0.0,16.7,83.3,0.0,0.0,100.0,0.0
AB546HD,AB54 6HD,AB,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
AB546HE,AB54 6HE,AB,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0
AB546HF,AB54 6HF,AB,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,0.0
AB546HG,AB54 6HG,AB,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
AB546HH,AB54 6HH,AB,66.7,0.0,0.0,0.0,0.0,33.3,66.7,0.0,0.0,0.0,0.0,0.0,33.3,0.0,0.0,100.0,0.0
AB546HJ,AB54 6HJ,AB,66.7,0.0,0.0,0.0,0.0,33.3,66.7,0.0,0.0,0.0,0.0,0.0,33.3,0.0,0.0,100.0,0.0
AB546HN,AB54 6HN,AB,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,66.7,100.0,0.0
AB546HP,AB54 6HP,AB,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
AB546HQ,AB54 6HQ,AB,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
AB546HR,AB54 6HR,AB,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
AB546HS,AB54 6HS,AB,96.2,0.0,0.0,0.0,0.0,3.8,96.2,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,96.2,0.0
AB546HT,AB54 6HT,AB,25.0,0.0,0.0,0.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,100.0,0.0
AB546HU,AB54 6HU,AB,0.0,0.0,0.0,25.0,75.0,0.0,0.0,0.0,0.0,0.0,25.0,100.0,100.0,0.0,0.0,75.0,0.0
AB546HW,AB54 6HW,AB,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0
AB546HX,AB54 6HX,AB,95.8,0.0,0.0,0.0,0.0,4.2,95.8,0.0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,100.0,0.0
AB546HY,AB54 6HY,AB,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
AB546JA,AB54 6JA,AB,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
AB546JB,AB54 6JB,AB,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
AB546JD,AB54 6JD,AB,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
AB546JE,AB54 6JE,AB,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
AB546JJ,AB54 6JJ,AB,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
AB546JN,AB54 6JN,AB,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
AB546JQ,AB54 6JQ,AB,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
AB546XL,AB54 6XL,AB,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
AB546XN,AB54 6XN,AB,0.0,41.7,0.0,0.0,0.0,58.3,41.7,41.7,41.7,0.0,0.0,0.0,58.3,41.7,0.0,41.7,0.0
AB546XP,AB54 6XP,AB,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
AB546XQ,AB54 6XQ,AB,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
AB546XR,AB54 6XR,AB,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
AB546XS,AB54 6XS,AB,0.0,25.0,0.0,37.5,25.0,12.5,25.0,25.0,25.0,0.0,37.5,62.5,75.0,25.0,12.5,100.0,0.0
AB546YN,AB54 6YN,AB,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,0.0
AB546YP,AB54 6YP,AB,0.0,0.0,0.0,0.0,66.7,33.3,0.0,0.0,0.0,0.0,0.0,66.7,100.0,0.0,33.3,100.0,0.0
AB546YQ,AB54 6YQ,AB,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0
AB546YR,AB54 6YR,AB,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0
AB547AA,AB54 7AA,AB,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
AB547AB,AB54 7AB,AB,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
AB547JP,AB54 7JP,AB,20.0,80.0,0.0,0.0,0.0,0.0,100.0,80.0,80.0,0.0,0.0,0.0,0.0,80.0,0.0,100.0,0.0
AB547JQ,AB54 7JQ,AB,0.0,25.0,0.0,0.0,0.0,75.0,25.0,25.0,25.0,0.0,0.0,0.0,75.0,25.0,0.0,100.0,0.0
AB547JR,AB54 7JR,AB,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
AB547JS,AB54 7JS,AB,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
AB547JT,AB54 7JT,AB,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
AB547JX,AB54 7JX,AB,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
AB547LA,AB54 7LA,AB,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
AB547LB,AB54 7LB,AB,0.0,25.0,0.0,0.0,0.0,75.0,25.0,25.0,25.0,0.0,0.0,0.0,75.0,25.0,0.0,25.0,0.0
AB547LD,AB54 7LD,AB,0.0,16.7,0.0,0.0,0.0,83.3,16.7,16.7,16.7,0.0,0.0,0.0,83.3,16.7,0.0,16.7,0.0
AB547LE,AB54 7LE,AB,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
AB547LF,AB54 7LF,AB,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
AB547LG,AB54 7LG,AB,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
AB547LJ,AB54 7LJ,AB,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
AB547LL,AB54 7LL,AB,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
AB547LN,AB54 7LN,AB,0.0,83.3,0.0,0.0,0.0,16.7,83.3,83.3,83.3,0.0,0.0,0.0,16.7,83.3,0.0,83.3,0.0
AB547LP,AB54 7LP,AB,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
AB547LQ,AB54 7LQ,AB,0.0,84.6,0.0,0.0,0.0,15.4,84.6,84.6,84.6,0.0,0.0,0.0,15.4,84.6,0.0,84.6,0.0
AB547LR,AB54 7LR,AB,0.0,86.7,0.0,0.0,0.0,13.3,86.7,86.7,86.7,0.0,0.0,0.0,13.3,86.7,0.0,86.7,0.0
AB547LS,AB54 7LS,AB,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
AB547LT,AB54 7LT,AB,94.3,2.9,0.0,0.0,0.0,2.9,97.1,2.9,2.9,0.0,0.0,0.0,2.9,2.9,0.0,97.1,0.0
AB547LU,AB54 7LU,AB,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
AB547LW,AB54 7LW,AB,25.0,75.0,0.0,0.0,0.0,0.0,100.0,75.0,75.0,0.0,0.0,0.0,0.0,75.0,0.0,100.0,0.0
AB547LX,AB54 7LX,AB,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
AB547LY,AB54 7LY,AB,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
AB547LZ,AB54 7LZ,AB,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
AB547NA,AB54 7NA,AB,33.3,0.0,0.0,0.0,0.0,66.7,33.3,0.0,0.0,0.0,0.0,0.0,66.7,0.0,0.0,100.0,0.0
AB547NB,AB54 7NB,AB,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,100.0,0.0,0.0,100.0,0.0
AB547ND,AB54 7ND,AB,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
AB547NE,AB54 7NE,AB,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
AB547NF,AB54 7NF,AB,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
AB547NG,AB54 7NG,AB,66.7,0.0,0.0,0.0,0.0,33.3,66.7,0.0,0.0,0.0,0.0,0.0,33.3,0.0,0.0,100.0,0.0
AB547NH,AB54 7NH,AB,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
AB547NJ,AB54 7NJ,AB,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
AB547NL,AB54 7NL,AB,0.0,25.0,8.3,16.7,50.0,0.0,25.0,25.0,25.0,8.3,25.0,75.0,75.0,25.0,0.0,100.0,0.0
AB547NN,AB54 7NN,AB,0.0,0.0,85.7,14.3,0.0,0.0,0.0,0.0,0.0,85.7,100.0,100.0,100.0,0.0,28.6,100.0,0.0
AB547NP,AB54 7NP,AB,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0
AB547NQ,AB54 7NQ,AB,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0
AB547NR,AB54 7NR,AB,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0
AB547NS,AB54 7NS,AB,0.0,40.0,40.0,0.0,20.0,0.0,40.0,40.0,40.0,40.0,40.0,60.0,60.0,40.0,0.0,80.0,0.0
AB547NT,AB54 7NT,AB,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
AB547NU,AB54 7NU,AB,0.0,87.5,0.0,0.0,0.0,12.5,87.5,87.5,87.5,0.0,0.0,0.0,12.5,87.5,0.0,100.0,0.0
AB547NW,AB54 7NW,AB,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
AB547NX,AB54 7NX,AB,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
AB547NY,AB54 7NY,AB,0.0,62.5,0.0,0.0,0.0,37.5,62.5,62.5,62.5,0.0,0.0,0.0,37.5,62.5,0.0,87.5,0.0
AB547PA,AB54 7PA,AB,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
AB547PB,AB54 7PB,AB,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
AB547PD,AB54 7PD,AB,0.0,75.0,0.0,0.0,25.0,0.0,75.0,75.0,75.0,0.0,0.0,25.0,25.0,75.0,0.0,75.0,0.0
AB547PE,AB54 7PE,AB,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
AB547PH,AB54 7PH,AB,20.0,73.3,0.0,0.0,0.0,6.7,93.3,73.3,73.3,0.0,0.0,0.0,6.7,73.3,0.0,100.0,0.0
AB547PL,AB54 7PL,AB,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0
AB547PN,AB54 7PN,AB,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
AB547PP,AB54 7PP,AB,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
AB547PQ,AB54 7PQ,AB,16.7,0.0,0.0,0.0,0.0,83.3,16.7,0.0,0.0,0.0,0.0,0.0,83.3,0.0,16.7,16.7,0.0
AB547PR,AB54 7PR,AB,0.0,33.3,0.0,0.0,0.0,66.7,33.3,33.3,33.3,0.0,0.0,0.0,66.7,33.3,0.0,33.3,0.0
AB547PS,AB54 7PS,AB,16.7,66.7,0.0,0.0,0.0,16.7,83.3,66.7,66.7,0.0,0.0,0.0,16.7,66.7,16.7,83.3,0.0
AB547PT,AB54 7PT,AB,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
AB547PU,AB54 7PU,AB,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,100.0,0.0,0.0,50.0,0.0
AB547PX,AB54 7PX,AB,83.3,0.0,0.0,0.0,16.7,0.0,83.3,0.0,0.0,0.0,0.0,16.7,16.7,0.0,0.0,83.3,0.0
AB547PY,AB54 7PY,AB,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
AB547QA,AB54 7QA,AB,50.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,100.0,0.0
AB547QB,AB54 7QB,AB,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
AB547QD,AB54 7QD,AB,66.7,33.3,0.0,0.0,0.0,0.0,100.0,33.3,33.3,0.0,0.0,0.0,0.0,33.3,0.0,100.0,0.0
AB547QE,AB54 7QE,AB,66.7,33.3,0.0,0.0,0.0,0.0,100.0,33.3,33.3,0.0,0.0,0.0,0.0,33.3,0.0,100.0,0.0
AB547QF,AB54 7QF,AB,33.3,66.7,0.0,0.0,0.0,0.0,100.0,66.7,66.7,0.0,0.0,0.0,0.0,66.7,0.0,100.0,0.0
AB547QG,AB54 7QG,AB,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
AB547QH,AB54 7QH,AB,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
AB547QJ,AB54 7QJ,AB,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,100.0,0.0,0.0
AB547QL,AB54 7QL,AB,0.0,0.0,0.0,0.0,60.0,40.0,0.0,0.0,0.0,0.0,0.0,60.0,100.0,0.0,0.0,40.0,0.0
AB547QN,AB54 7QN,AB,75.0,25.0,0.0,0.0,0.0,0.0,100.0,25.0,25.0,0.0,0.0,0.0,0.0,25.0,0.0,100.0,0.0
AB547QP,AB54 7QP,AB,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
AB547QQ,AB54 7QQ,AB,0.0,66.7,0.0,0.0,0.0,33.3,66.7,66.7,66.7,0.0,0.0,0.0,33.3,66.7,0.0,100.0,0.0
AB547QR,AB54 7QR,AB,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
AB547QS,AB54 7QS,AB,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
AB547QT,AB54 7QT,AB,0.0,50.0,50.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,33.3,100.0,0.0
AB547QU,AB54 7QU,AB,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0
AB547QX,AB54 7QX,AB,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0
AB547QY,AB54 7QY,AB,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
AB547RA,AB54 7RA,AB,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0
AB547RB,AB54 7RB,AB,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,20.0,100.0,0.0
AB547RD,AB54 7RD,AB,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0
AB547RE,AB54 7RE,AB,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
AB547RH,AB54 7RH,AB,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
AB547RJ,AB54 7RJ,AB,14.3,85.7,0.0,0.0,0.0,0.0,100.0,85.7,85.7,0.0,0.0,0.0,0.0,85.7,0.0,100.0,0.0
AB547RL,AB54 7RL,AB,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
AB547RN,AB54 7RN,AB,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
AB547RP,AB54 7RP,AB,80.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0
AB547RQ,AB54 7RQ,AB,0.0,0.0,25.0,50.0,0.0,25.0,0.0,0.0,0.0,25.0,75.0,75.0,100.0,0.0,0.0,100.0,0.0
AB547RR,AB54 7RR,AB,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0
AB547RS,AB54 7RS,AB,16.7,0.0,16.7,0.0,50.0,16.7,16.7,0.0,0.0,16.7,16.7,66.7,83.3,0.0,0.0,100.0,0.0
AB547RT,AB54 7RT,AB,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
AB547RU,AB54 7RU,AB,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
